company,bean_origin,bean_origin,review_date,cocoa_percent,company_location,rating,bean_origin,bean_origin
Spencer,Peru,Peru,2017,70%,U.S.A.,2.75,Peru,Peru
Spencer,"Dominican Republic, lot D82R",Domincan Republic,2016,70%,Australia,3.5,"Dominican Republic, lot D82R",Domincan Republic
Spencer,"Ecuador, lot E432314L",Ecuador,2016,70%,Australia,3.75,"Ecuador, lot E432314L",Ecuador
Spencer,"Madagascar, lot M0403R",Madagascar,2016,70%,Australia,3.75,"Madagascar, lot M0403R",Madagascar
Spencer,Malekula Island,Vanuatu,2014,72%,Australia,2.75,Malekula Island,Vanuatu
Sprungli (Felchlin),Alto Beni,Bolivia,2013,70%,Switzerland,3.0,Alto Beni,Bolivia
SRSLY,Dominican Republic,Dominican Republic,2013,70%,U.S.A.,3.0,Dominican Republic,Dominican Republic
SRSLY,Dominican Republic,Dominican Republic,2013,84%,U.S.A.,2.25,Dominican Republic,Dominican Republic
Starchild,"Bolivar, Arriba",Ecuador,2015,70%,U.S.A.,3.0,"Bolivar, Arriba",Ecuador
Starchild,Hispaniola,Domincan Republic,2015,70%,U.S.A.,3.0,Hispaniola,Domincan Republic
Starchild,Cacao Verapaz,Guatemala,2015,70%,U.S.A.,3.0,Cacao Verapaz,Guatemala
Starchild,Rio Tuma,Nicaragua,2015,70%,U.S.A.,3.0,Rio Tuma,Nicaragua
Starchild,Sambirano Valley,Madagascar,2015,70%,U.S.A.,3.0,Sambirano Valley,Madagascar
Stella (aka Bernrain),"Bahia, Agri-Forestal Plantation, 2010",Brazil,2012,68%,Switzerland,2.75,"Bahia, Agri-Forestal Plantation, 2010",Brazil
Stella (aka Bernrain),India,India,2011,72%,Switzerland,3.25,India,India
Stone Grindz,"Ecuador, Midnight Dark",Ecuador,2014,84%,U.S.A.,3.5,"Ecuador, Midnight Dark",Ecuador
Stone Grindz,"Ecuador, Twilght Dark",Ecuador,2014,70%,U.S.A.,3.5,"Ecuador, Twilght Dark",Ecuador
StRita Supreme,"Samar, East Visayas region",Philippines,2012,65%,U.S.A.,2.5,"Samar, East Visayas region",Philippines
StRita Supreme,"Samar, East Visayas region",Philippines,2012,70%,U.S.A.,2.5,"Samar, East Visayas region",Philippines
StRita Supreme,"Samar, East Visayas region",Philippines,2012,75%,U.S.A.,2.75,"Samar, East Visayas region",Philippines
Sublime Origins,Sambirano,Madagascar,2013,67%,U.S.A.,2.75,Sambirano,Madagascar
Sublime Origins,Moho Valley,Belize,2013,78%,U.S.A.,3.25,Moho Valley,Belize
Summerbird,Peru,Peru,2016,61%,Denmark,2.5,Peru,Peru
Summerbird,Peru,Peru,2016,71%,Denmark,3.0,Peru,Peru
Suruca Chocolate,Venezuela,Venezuela,2016,70%,Venezuela,2.75,Venezuela,Venezuela
Suruca Chocolate,Venezuela,Venezuela,2016,60%,Venezuela,3.0,Venezuela,Venezuela
Svenska Kakaobolaget,Sri Lanka,Sri Lanka,2015,70%,Sweden,2.75,Sri Lanka,Sri Lanka
Szanto Tibor,Nacional,Ecuador,2015,70%,Hungary,3.25,Nacional,Ecuador
Szanto Tibor,Baracoa,Cuba,2015,88%,Hungary,3.25,Baracoa,Cuba
Szanto Tibor,Ambolikapiky,Madagascar,2015,70%,Hungary,3.25,Ambolikapiky,Madagascar
Szanto Tibor,"Winak, Sumaco",Ecuador,2015,70%,Hungary,3.75,"Winak, Sumaco",Ecuador
Szanto Tibor,"Ben Tre, Mekong Delta",Vietnam,2015,70%,Hungary,3.25,"Ben Tre, Mekong Delta",Vietnam
Szanto Tibor,"Fazenda Sempre Firme, Bahia",Brazil,2015,70%,Hungary,3.5,"Fazenda Sempre Firme, Bahia",Brazil
Szanto Tibor,Porcelana,Venezuela,2014,70%,Hungary,3.5,Porcelana,Venezuela
Szanto Tibor,Baracoa,Cuba,2014,70%,Hungary,3.75,Baracoa,Cuba
Szanto Tibor,"Autumn, Primary Harvest, 2012",Madagascar,2013,70%,Hungary,3.5,"Autumn, Primary Harvest, 2012",Madagascar
Szanto Tibor,"Spring, Secondary Harvest, 2012",Madagascar,2013,70%,Hungary,3.5,"Spring, Secondary Harvest, 2012",Madagascar
Szanto Tibor,Cacao Blanco,Nicaragua,2013,70%,Hungary,3.25,Cacao Blanco,Nicaragua
Szanto Tibor,Santo Domingo,Dominican Republic,2012,70%,Hungary,3.25,Santo Domingo,Dominican Republic
Szanto Tibor,Millot Plantation,Madagascar,2012,70%,Hungary,3.25,Millot Plantation,Madagascar
Szanto Tibor,"Ayacucho, ""El Guinacho""",Peru,2012,70%,Hungary,3.75,"Ayacucho, ""El Guinacho""",Peru
Szanto Tibor,Crudo,Venezuela,2011,70%,Hungary,3.0,Crudo,Venezuela
Tabal,Costa Rica,Costa Rica,2013,70%,U.S.A.,2.75,Costa Rica,Costa Rica
Tabal,Dominican Republic,Dominican Republic,2013,70%,U.S.A.,2.75,Dominican Republic,Dominican Republic
Tabal,"Chiapas, Lacandon Jungle",Mexico,2013,70%,U.S.A.,2.5,"Chiapas, Lacandon Jungle",Mexico
Tabal,Peru,Peru,2013,70%,U.S.A.,3.0,Peru,Peru
Tablette (aka Vanillabeans),Colombia,Colombia,2015,70%,Japan,3.0,Colombia,Colombia
Tablette (aka Vanillabeans),Papua,Papua New Guinea,2015,62%,Japan,3.25,Papua,Papua New Guinea
Tablette (aka Vanillabeans),Vietnam,Vietnam,2015,60%,Japan,3.25,Vietnam,Vietnam
Tablette (aka Vanillabeans),Trinidad,Trinidad,2015,77%,Japan,2.75,Trinidad,Trinidad
Tan Ban Skrati,"Paramaribo, batch 20160043-01",Suriname,2016,70%,Suriname,3.25,"Paramaribo, batch 20160043-01",Suriname
Taza,Belize,Belize,2014,68%,U.S.A.,3.0,Belize,Belize
Taza,Alto Beni,Bolivia,2011,87%,U.S.A.,3.25,Alto Beni,Bolivia
Taza,Chiapan,Mexico,2009,75%,U.S.A.,2.75,Chiapan,Mexico
Taza,"Dark, Stone Ground",Dominican Republic,2007,70%,U.S.A.,3.0,"Dark, Stone Ground",Dominican Republic
TCHO,West Africa,West Africa,2016,62%,U.S.A.,2.0,West Africa,West Africa
TCHO,Peru- Ecuador,"Peru, Ecuador",2012,99%,U.S.A.,3.25,Peru- Ecuador,"Peru, Ecuador"
TCHO,Chocolatey-beta,Ghana,2008,70%,U.S.A.,2.5,Chocolatey-beta,Ghana
TCHO,Fruity-beta,Peru,2008,70%,U.S.A.,2.5,Fruity-beta,Peru
TCHO,Citrus-beta,Madagascar,2008,70%,U.S.A.,2.75,Citrus-beta,Madagascar
TCHO,Nutty-beta,Peru,2008,70%,U.S.A.,2.5,Nutty-beta,Peru
Tejas,Concepcion,Madagascar,2012,70%,U.S.A.,2.75,Concepcion,Madagascar
Tejas,Bayou Blend,"Ecuador, Mad., PNG",2012,70%,U.S.A.,3.0,Bayou Blend,"Ecuador, Mad., PNG"
Tejas,Aranama,Papua New Guinea,2012,70%,U.S.A.,3.0,Aranama,Papua New Guinea
Tejas,Presidio,Dominican Republic,2012,70%,U.S.A.,3.5,Presidio,Dominican Republic
Tejas,"La Bahia, w/ cane juice",Ecuador,2012,70%,U.S.A.,3.25,"La Bahia, w/ cane juice",Ecuador
Tejas,Capistrano,Peru,2012,70%,U.S.A.,2.0,Capistrano,Peru
Tejas,"La Bahia, w/ cane sugar",Ecuador,2012,70%,U.S.A.,3.25,"La Bahia, w/ cane sugar",Ecuador
Tejas,San Jose,Bolivia,2012,70%,U.S.A.,2.75,San Jose,Bolivia
Tejas,Capistrano*,Madagascar,2012,70%,U.S.A.,3.0,Capistrano*,Madagascar
Tejas,Espada,Mexico,2012,70%,U.S.A.,3.25,Espada,Mexico
Tejas,Espada,Brazil,2012,70%,U.S.A.,2.75,Espada,Brazil
Tejas,Concepcion*,Venezuela,2012,80%,U.S.A.,3.0,Concepcion*,Venezuela
Tejas,San Jose,Bolivia,2012,67%,U.S.A.,3.25,San Jose,Bolivia
Tejas,"Bahia, Floresta Azul,Good Friends Reserve#3",Brazil,2012,70%,U.S.A.,3.5,"Bahia, Floresta Azul,Good Friends Reserve#3",Brazil
Terroir,Peru,Peru,2015,70%,U.S.A.,2.75,Peru,Peru
Terroir,Belize,Belize,2015,70%,U.S.A.,3.75,Belize,Belize
Terroir,Madagascar,Madagascar,2015,70%,U.S.A.,3.75,Madagascar,Madagascar
Terroir,Ecuador,Ecuador,2015,70%,U.S.A.,3.25,Ecuador,Ecuador
Terroir,Oko Caribe,Domincan Republic,2015,70%,U.S.A.,3.5,Oko Caribe,Domincan Republic
Terroir,Guatemala,Guatemala,2015,70%,U.S.A.,3.75,Guatemala,Guatemala
Terroir,Ecuador,Ecuador,2014,77%,U.S.A.,3.25,Ecuador,Ecuador
Terroir,Madagascar,Madagascar,2014,67%,U.S.A.,3.75,Madagascar,Madagascar
Terroir,Uganda,Uganda,2014,73%,U.S.A.,3.75,Uganda,Uganda
The Barn,Peru,Peru,2015,70%,Sweden,3.0,Peru,Peru
Theo,Congo w/ nibs,Congo,2012,65%,U.S.A.,3.25,Congo w/ nibs,Congo
Theo,Madagascar,Madagascar,2007,65%,U.S.A.,3.5,Madagascar,Madagascar
Theo,Ivory Coast,Ivory Coast,2007,75%,U.S.A.,2.5,Ivory Coast,Ivory Coast
Theo,"Ghana, Kumasi",Ghana,2007,84%,U.S.A.,3.0,"Ghana, Kumasi",Ghana
Theo,"Venezuela; Barinos, Merida, Tachron",Venezuela,2007,91%,U.S.A.,2.0,"Venezuela; Barinos, Merida, Tachron",Venezuela
Theo,"Ghana, Panama, Ecuador","Ghana, Panama, Ecuador",2007,75%,U.S.A.,3.0,"Ghana, Panama, Ecuador","Ghana, Panama, Ecuador"
Theobroma,"Piura Select, Cacao Blanc",Peru,2015,70%,Japan,3.25,"Piura Select, Cacao Blanc",Peru
Timo A. Meyer,"Belize, med roast",Belize,2016,72%,Germany,3.75,"Belize, med roast",Belize
To'ak (Ecuatoriana),Manabi,Ecuador,2014,81%,Ecuador,3.25,Manabi,Ecuador
Tobago Estate (Pralus),"Roxborough, Tobago",Tobago,2012,70%,France,4.0,"Roxborough, Tobago",Tobago
Tocoti,"Wild Bolivian, Jungle Love",Bolivia,2012,77%,U.S.A.,3.0,"Wild Bolivian, Jungle Love",Bolivia
Tocoti,Venezuela,Venezuela,2011,72%,U.S.A.,2.75,Venezuela,Venezuela
Tocoti,Dominican Republic,Dominican Republic,2011,74%,U.S.A.,3.0,Dominican Republic,Dominican Republic
Treehouse,Conacado,Dominican Republic,2014,72%,U.S.A.,3.0,Conacado,Dominican Republic
Tsara (Cinagra),"Ambanja, Tsara Valley",Madagascar,2011,72%,Madagascar,3.5,"Ambanja, Tsara Valley",Madagascar
twenty-four blackbirds,Oko Caribe,Domincan Republic,2015,75%,U.S.A.,2.75,Oko Caribe,Domincan Republic
twenty-four blackbirds,"Cedeno, lot 271",Ecuador,2015,75%,U.S.A.,3.5,"Cedeno, lot 271",Ecuador
twenty-four blackbirds,Madagascar,Madagascar,2014,75%,U.S.A.,3.5,Madagascar,Madagascar
twenty-four blackbirds,Dominican Republic,Dominican Republic,2013,68%,U.S.A.,3.25,Dominican Republic,Dominican Republic
twenty-four blackbirds,Palos Blancos,Bolivia,2013,75%,U.S.A.,2.5,Palos Blancos,Bolivia
twenty-four blackbirds,Dominican Republic,Dominican Republic,2011,73%,U.S.A.,2.75,Dominican Republic,Dominican Republic
Two Ravens,Peru,Peru,2016,60%,U.S.A.,3.0,Peru,Peru
Un Dimanche A Paris,Dominican Republic,Dominican Republic,2011,63%,France,3.75,Dominican Republic,Dominican Republic
Undone,Matagalpa,Nicaragua,2014,74%,U.S.A.,2.75,Matagalpa,Nicaragua
Undone,Nourish,Dominican Republic,2014,70%,U.S.A.,3.0,Nourish,Dominican Republic
Upchurch,"Madagascar, Sassy Bar",Madagascar,2016,72%,U.S.A.,3.0,"Madagascar, Sassy Bar",Madagascar
Upchurch,"Tanzania, Party Bar",Tanzania,2016,72%,U.S.A.,3.25,"Tanzania, Party Bar",Tanzania
Urzi,"Sur del Lago, Merida",Venezuela,2014,65%,Italy,3.25,"Sur del Lago, Merida",Venezuela
Valrhona,"Piura, Illanka, Quemazon",Peru,2015,63%,France,4.0,"Piura, Illanka, Quemazon",Peru
Valrhona,"Loma Sotavento, 2013",Dominican Republic,2013,64%,France,3.5,"Loma Sotavento, 2013",Dominican Republic
Valrhona,"Otucan, Grand Cru",Venezuela,2012,69%,France,4.0,"Otucan, Grand Cru",Venezuela
Valrhona,"Porcelana, Pedegral",Venezuela,2011,64%,France,4.0,"Porcelana, Pedegral",Venezuela
Valrhona,Tainori,Dominican Republic,2009,64%,France,3.75,Tainori,Dominican Republic
Valrhona,Alpaco,Ecuador,2009,66%,France,3.75,Alpaco,Ecuador
Valrhona,Nyangbo,Ghana,2009,68%,France,3.5,Nyangbo,Ghana
Valrhona,Araguani,"Venezuela, Carribean",2007,72%,France,3.0,Araguani,"Venezuela, Carribean"
Valrhona,Chuao 2002 P.,Venezuela,2007,65%,France,3.75,Chuao 2002 P.,Venezuela
Valrhona,Manjari,Madagascar,2007,64%,France,4.0,Manjari,Madagascar
Valrhona,Abinao,West Africa,2007,85%,France,2.5,Abinao,West Africa
Valrhona,Le Noir Amer,West Africa,2007,71%,France,2.75,Le Noir Amer,West Africa
Valrhona,"Porcelana, Maracaibo, Palmira P. 2006",Venezuela,2007,64%,France,3.25,"Porcelana, Maracaibo, Palmira P. 2006",Venezuela
Valrhona,Caraibe,Carribean,2006,66%,France,3.0,Caraibe,Carribean
Valrhona,Guanaja,South America,2006,70%,France,4.0,Guanaja,South America
Valrhona,Gran Couva 2005 P.,Trinidad,2006,64%,France,2.5,Gran Couva 2005 P.,Trinidad
Valrhona,"Porcelana, Maracaibo, Palmira P. 2005",Venezuela,2006,64%,France,3.0,"Porcelana, Maracaibo, Palmira P. 2005",Venezuela
Valrhona,"Sambirano, Ampamakia 2005, Millot P.",Madagascar,2006,64%,France,3.5,"Sambirano, Ampamakia 2005, Millot P.",Madagascar
Vanleer (Barry Callebaut),Manhattan,Ghana,2012,72%,U.S.A.,2.5,Manhattan,Ghana
Vanleer (Barry Callebaut),Napa,Ghana,2012,65%,U.S.A.,2.75,Napa,Ghana
Vao Vao (Chocolaterie Robert),Madagascar,Madagascar,2009,72%,Madagascar,2.75,Madagascar,Madagascar
Vao Vao (Chocolaterie Robert),Madagascar,Madagascar,2009,76%,Madagascar,2.75,Madagascar,Madagascar
Vao Vao (Chocolaterie Robert),Madagascar,Madagascar,2009,80%,Madagascar,2.75,Madagascar,Madagascar
Vao Vao (Chocolaterie Robert),Madagascar,Madagascar,2009,70%,Madagascar,3.0,Madagascar,Madagascar
Vao Vao (Chocolaterie Robert),Madagascar w/ nibs,Madagascar,2009,68%,Madagascar,3.0,Madagascar w/ nibs,Madagascar
Vao Vao (Chocolaterie Robert),Madagascar,Madagascar,2009,64%,Madagascar,3.25,Madagascar,Madagascar
Vicuna,Palos Blancos,Bolivia,2015,70%,U.S.A.,3.25,Palos Blancos,Bolivia
Vicuna,Palos Blancos + nibs,Bolivia,2015,70%,U.S.A.,3.25,Palos Blancos + nibs,Bolivia
Videri,Dominican Republic,Dominican Republic,2014,90%,U.S.A.,3.25,Dominican Republic,Dominican Republic
Videri,Trinidad,Trinidad,2014,75%,U.S.A.,3.5,Trinidad,Trinidad
Videri,Mindo,Ecuador,2014,75%,U.S.A.,3.5,Mindo,Ecuador
Videri,Dark,Central and S. America,2013,90%,U.S.A.,3.75,Dark,Central and S. America
Videri,Classic,Central and S. America,2012,70%,U.S.A.,3.25,Classic,Central and S. America
Vietcacao (A. Morin),"Ben Tre, Mekong Delta, MoCay",Vietnam,2012,70%,France,3.5,"Ben Tre, Mekong Delta, MoCay",Vietnam
Vintage Plantations,San Martin,Peru,2014,75%,U.S.A.,3.0,San Martin,Peru
Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2004/2007",Ecuador,2007,100%,U.S.A.,2.0,"Los Rios, Rancho Grande 2004/2007",Ecuador
Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2004/2007",Ecuador,2007,90%,U.S.A.,2.0,"Los Rios, Rancho Grande 2004/2007",Ecuador
Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2004/2007",Ecuador,2007,75%,U.S.A.,3.0,"Los Rios, Rancho Grande 2004/2007",Ecuador
Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2007",Ecuador,2007,65%,U.S.A.,3.0,"Los Rios, Rancho Grande 2007",Ecuador
Violet Sky,Sambirano Valley,Madagascar,2015,77%,U.S.A.,2.75,Sambirano Valley,Madagascar
Violet Sky,Moho River Valley,Belize,2015,77%,U.S.A.,3.0,Moho River Valley,Belize
Violet Sky,Cuyagua,Venezuela,2015,77%,U.S.A.,3.0,Cuyagua,Venezuela
Violet Sky,Peru,Peru,2015,77%,U.S.A.,3.25,Peru,Peru
Violet Sky,Cahabon,Guatemala,2015,77%,U.S.A.,2.75,Cahabon,Guatemala
Vivra,Peru,Peru,2016,70%,U.S.A.,2.5,Peru,Peru
Vivra,Ocumare,Venezuela,2016,70%,U.S.A.,2.5,Ocumare,Venezuela
Vivra,Dominican Republic,Domincan Republic,2016,70%,U.S.A.,3.0,Dominican Republic,Domincan Republic
Wellington Chocolate Factory,Conacado,Dominican Republic,2016,70%,New Zealand,3.5,Conacado,Dominican Republic
Wellington Chocolate Factory,"Piura Blanco, Norandino",Peru,2016,70%,New Zealand,3.5,"Piura Blanco, Norandino",Peru
Whittakers,Ghana,Ghana,2011,72%,New Zealand,2.5,Ghana,Ghana
Wilkie's Organic,Amazonas,Peru,2013,75%,Ireland,2.5,Amazonas,Peru
Wilkie's Organic,Amazonas,Peru,2013,89%,Ireland,2.75,Amazonas,Peru
Wilkie's Organic,Tumbes,Peru,2013,75%,Ireland,3.25,Tumbes,Peru
Wilkie's Organic,Amazonas w/ nibs,Peru,2013,75%,Ireland,2.75,Amazonas w/ nibs,Peru
Willie's Cacao,Los Llanos,Colombia,2016,70%,U.K.,4.0,Los Llanos,Colombia
Willie's Cacao,Los Llanos,Colombia,2014,88%,U.K.,3.0,Los Llanos,Colombia
Willie's Cacao,"Java, Indonesian Black",Indonesia,2013,100%,U.K.,2.25,"Java, Indonesian Black",Indonesia
Willie's Cacao,Sambirano,Madagascar,2010,71%,U.K.,3.0,Sambirano,Madagascar
Willie's Cacao,Hacienda Las Trincheras,Venezuela,2010,72%,U.K.,3.5,Hacienda Las Trincheras,Venezuela
Willie's Cacao,Java,Indonesia,2010,69%,U.K.,3.75,Java,Indonesia
Willie's Cacao,San Martin,Peru,2009,70%,U.K.,3.0,San Martin,Peru
Willie's Cacao,Rio Caribe,Venezuela,2009,72%,U.K.,3.25,Rio Caribe,Venezuela
Wm,"Guasare, Zulia Prov., 2015, batch 124",Venezuela,2016,74%,U.S.A.,3.0,"Guasare, Zulia Prov., 2015, batch 124",Venezuela
Wm,"Wild Beniano, 2016, batch 128, Heirloom",Bolivia,2016,76%,U.S.A.,3.5,"Wild Beniano, 2016, batch 128, Heirloom",Bolivia
Wm,"Ghana, 2013, batch 129",Ghana,2016,75%,U.S.A.,3.75,"Ghana, 2013, batch 129",Ghana
Woodblock,"Maranon, Cajamarca",Peru,2014,70%,U.S.A.,3.0,"Maranon, Cajamarca",Peru
Woodblock,"Camino Verde P., Balao, Guayas",Ecuador,2013,70%,U.S.A.,3.25,"Camino Verde P., Balao, Guayas",Ecuador
Woodblock,Gran Couva,Trinidad,2013,70%,U.S.A.,3.5,Gran Couva,Trinidad
Woodblock,Ecuador,Ecuador,2012,70%,U.S.A.,2.5,Ecuador,Ecuador
Woodblock,Costa Rica,Costa Rica,2012,70%,U.S.A.,3.0,Costa Rica,Costa Rica
Woodblock,Sambirano,Madagascar,2012,70%,U.S.A.,3.25,Sambirano,Madagascar
Woodblock,Ocumare,Venezuela,2011,70%,U.S.A.,4.0,Ocumare,Venezuela
Woodblock,La Red,Dominican Republic,2011,70%,U.S.A.,3.5,La Red,Dominican Republic
Xocolat,Hispaniola,Dominican Republic,2013,66%,Domincan Republic,3.0,Hispaniola,Dominican Republic
Xocolla,"Sambirano, batch 170102",Madagascar,2017,70%,U.S.A.,2.75,"Sambirano, batch 170102",Madagascar
Xocolla,"Hispaniola, batch 170104",Dominican Republic,2017,70%,U.S.A.,2.5,"Hispaniola, batch 170104",Dominican Republic
Zak's,"Papua New Guinea, Batch 2",Papua New Guinea,2015,70%,U.S.A.,3.0,"Papua New Guinea, Batch 2",Papua New Guinea
Zak's,"Dominican Republic, Batch D2",Domincan Republic,2015,70%,U.S.A.,3.25,"Dominican Republic, Batch D2",Domincan Republic
Zak's,"Madagascar, Batch 2",Madagascar,2015,70%,U.S.A.,3.25,"Madagascar, Batch 2",Madagascar
Zak's,"Peru, Batch 1",Peru,2015,70%,U.S.A.,3.25,"Peru, Batch 1",Peru
Zak's,"Belize, Batch 2",Belize,2015,70%,U.S.A.,3.5,"Belize, Batch 2",Belize
Zart Pralinen,"Millot P., Ambanja",Madagascar,2016,70%,Austria,3.5,"Millot P., Ambanja",Madagascar
Zart Pralinen,UNOCACE,Ecuador,2016,70%,Austria,2.75,UNOCACE,Ecuador
Zart Pralinen,San Juan Estate,Trinidad,2016,85%,Austria,2.75,San Juan Estate,Trinidad
Zart Pralinen,"Kakao Kamili, Kilombero Valley",Tanzania,2016,85%,Austria,3.0,"Kakao Kamili, Kilombero Valley",Tanzania
Zart Pralinen,"Kakao Kamili, Kilombero Valley",Tanzania,2016,70%,Austria,3.5,"Kakao Kamili, Kilombero Valley",Tanzania
Zart Pralinen,"San Juan Estate, Gran Couva",Trinidad,2016,78%,Austria,3.5,"San Juan Estate, Gran Couva",Trinidad
Zokoko,Guadalcanal,Solomon Islands,2016,78%,Australia,3.75,Guadalcanal,Solomon Islands
Zokoko,Alto Beni,Bolivia,2011,68%,Australia,3.5,Alto Beni,Bolivia
Zokoko,Tokiala,Papua New Guinea,2011,66%,Australia,3.5,Tokiala,Papua New Guinea
Zokoko,"Tranquilidad, Baures",Bolivia,2011,72%,Australia,3.75,"Tranquilidad, Baures",Bolivia
Zotter,"Bocas del Toro, Cocabo Co-op",Panama,2012,72%,Austria,3.5,"Bocas del Toro, Cocabo Co-op",Panama
Zotter,"Satipo Pangoa region, 16hr conche",Peru,2012,70%,Austria,3.0,"Satipo Pangoa region, 16hr conche",Peru
Zotter,"Satipo Pangoa region, 20hr conche",Peru,2012,70%,Austria,3.5,"Satipo Pangoa region, 20hr conche",Peru
Zotter,"Loma Los Pinos, Yacao region, D.R.",Dominican Republic,2012,62%,Austria,3.75,"Loma Los Pinos, Yacao region, D.R.",Dominican Republic
Zotter,El Oro,Ecuador,2012,75%,Austria,3.0,El Oro,Ecuador
Zotter,Huiwani Coop,Papua New Guinea,2012,75%,Austria,3.0,Huiwani Coop,Papua New Guinea
Zotter,El Ceibo Coop,Bolivia,2012,90%,Austria,3.25,El Ceibo Coop,Bolivia
Zotter,Santo Domingo,Dominican Republic,2012,70%,Austria,3.75,Santo Domingo,Dominican Republic
Zotter,"Kongo, Highlands",Congo,2012,68%,Austria,3.25,"Kongo, Highlands",Congo
Zotter,Peru,Peru,2011,70%,Austria,3.75,Peru,Peru
Zotter,Congo,Congo,2011,65%,Austria,3.0,Congo,Congo
Zotter,Kerala State,India,2011,65%,Austria,3.5,Kerala State,India
Zotter,Kerala State,India,2011,62%,Austria,3.25,Kerala State,India
Zotter,"Brazil, Mitzi Blue",Brazil,2010,65%,Austria,3.0,"Brazil, Mitzi Blue",Brazil
